transcript_file,label,utterance_id,child_id,age_months,tokens,pos,speaker_code,speech_act
11241,0,2856471,5745,64.00131419536335,"[""there's"", 'a', 'little', 'gum', 'machine']","['pro:exist', 'det:art', 'adj', 'n', 'n']",CHI,ST
11241,0,2856485,5745,64.00131419536335,['where'],['pro:rel'],CLI,QN
11241,0,2856500,5745,64.00131419536335,['oh'],['co'],CLI,MK
11241,0,2856509,5745,64.00131419536335,"[""you're"", 'right']","['pro:per', 'co']",CLI,AB
11241,0,2856521,5745,64.00131419536335,"['should', 'we', 'check', 'to', 'see', 'if', ""there's"", 'any', 'bubble', 'gum', 'inside']","['mod', 'pro:sub', 'v', 'inf', 'v', 'conj', 'pro:exist', 'qn', 'n', 'n', 'adv']",CLI,RQ
11241,0,2856532,5745,64.00131419536335,['okay'],['co'],CHI,AD
11241,0,2856539,5745,64.00131419536335,"['why', ""don't"", 'you', 'get', 'it', 'for', 'me']","['pro:int', 'mod', 'pro:per', 'v', 'pro:per', 'prep', 'pro:obj']",CLI,RP
11241,0,2856551,5745,64.00131419536335,"['I', 'not', 'easily', 'can']","['pro:sub', 'neg', 'adv', 'mod']",CHI,RD
11241,0,2856560,5745,64.00131419536335,"['can', 'you', 'open', 'it']","['mod', 'pro:per', 'v', 'pro:per']",CLI,RP
11241,0,2856570,5745,64.00131419536335,['okay'],['co'],CHI,AD
11241,0,2856575,5745,64.00131419536335,"['um', ""I'm"", 'really', 'good', 'at', 'opening', 'things']","['', 'pro:sub', 'adv', 'adj', 'prep', 'part', 'n']",CHI,ST
11241,0,2856586,5745,64.00131419536335,"['are', 'you']","['cop', 'pro:per']",CLI,AP
11241,0,2856597,5745,64.00131419536335,['okay'],['co'],CLI,MK
11241,0,2856617,5745,64.00131419536335,"['lift', 'this', 'up']","['v', 'det:dem', 'adv']",CLI,RP
11241,0,2856626,5745,64.00131419536335,"['there', 'is', 'bubble', 'gum', 'in', 'it']","['pro:exist', 'cop', 'n', 'n', 'prep', 'pro:per']",CHI,ST
11241,0,2856635,5745,64.00131419536335,"['here', 'put', 'it', 'on', 'the', 'table', 'and', 'we', 'twist']","['adv', 'v', 'pro:per', 'prep', 'det:art', 'n', 'coord', 'pro:sub', 'v']",CLI,RP
11241,0,2856645,5745,64.00131419536335,['whoa'],['co'],CHI,PF
11241,0,2856680,5745,64.00131419536335,['whoa'],['co'],CLI,PF
11241,0,2856691,5745,64.00131419536335,"['wanna', 'put', 'it', 'back', 'in', 'and', 'you', 'try']","['v', 'v', 'pro:per', 'adj', 'adv', 'coord', 'pro:per', 'v']",CLI,RP
11241,0,2856711,5745,64.00131419536335,"['that', 'really', 'came', 'out']","['pro:dem', 'adv', 'v', 'adv']",CHI,ST
11241,0,2856720,5745,64.00131419536335,['right'],['co'],CLI,AP
11241,0,2856732,5745,64.00131419536335,"['where', 'did', 'it', 'go']","['pro:int', 'mod', 'pro:per', 'v']",CLI,QN
11241,0,2856748,5745,64.00131419536335,"['oops', 'here', 'we', 'go', 'okay', 'now']","['co', 'adv', 'pro:sub', 'v', 'co', 'adv']",CLI,MK
11241,0,2856758,5745,64.00131419536335,"['maybe', 'the', ""cat's"", 'gonna', 'chew', 'bubble', 'gum']","['adv', 'det:art', 'n', 'part', 'v', 'n', 'n']",CHI,SA
11241,0,2856767,5745,64.00131419536335,"['do', 'you', 'think', 'she', 'could', 'blow', 'bubbles']","['mod', 'pro:per', 'v', 'pro:sub', 'mod', 'n', 'n']",CLI,DW
11241,0,2856776,5745,64.00131419536335,"[""I'm"", 'not', 'sure']","['pro:sub', 'neg', 'adj']",CHI,AD
11241,0,2856787,5745,64.00131419536335,"[""let's"", 'try']","['v', 'v']",CHI,RP
11241,0,2856797,5745,64.00131419536335,"['why', ""don't"", 'we', 'wait', 'awhile', 'because', 'what', 'would', 'happen', 'if', 'it', 'got', 'stuck', 'on', 'her', 'tooth']","['pro:int', 'mod', 'pro:sub', 'v', 'adv', 'conj', 'pro:int', 'mod', 'v', 'comp', 'pro:per', 'aux', 'part', 'prep', 'det:poss', 'n']",CLI,RP
11241,0,2856809,5745,64.00131419536335,['yeah'],['co'],CHI,AD
11241,0,2856817,5745,64.00131419536335,"['what', 'would', 'happen']","['pro:int', 'mod', 'v']",CLI,QN
11241,0,2856827,5745,64.00131419536335,"['I', ""don't know""]","['pro:sub', 'mod v']",CHI,SA
11241,0,2856869,5745,64.00131419536335,"['hold', 'your', 'hand', 'underneath', 'like', 'this', 'whoops', 'up', 'almost']","['v', 'det:poss', 'n', 'adv', 'prep', 'pro:dem', 'v', 'prep', 'adv']",CLI,RP
11241,0,2856877,5745,64.00131419536335,"['now', 'you', 'hold', 'your', 'hand', 'under', 'there', 'you', 'go']","['adv', 'pro:per', 'v', 'det:poss', 'n', 'prep', 'n', 'pro:per', 'v']",CLI,RP
11241,0,2856895,5745,64.00131419536335,"[""wouldn't"", 'you', 'like', 'to', 'eat', 'it']","['mod', 'pro:per', 'v', 'inf', 'v', 'pro:per']",CLI,ST
11241,0,2856906,5745,64.00131419536335,"['oh', 'okay']","['co', 'co']",CHI,MK
11241,0,2856910,5745,64.00131419536335,"['okay', 'here', 'you', 'go']","['co', 'adv', 'pro:per', 'v']",CLI,SS
11241,0,2856927,5745,64.00131419536335,"['how', 'about', 'if', 'we', 'put', 'it', 'back']","['pro:int', 'adv', 'conj', 'pro:sub', 'v', 'pro:per', 'adv']",CLI,RQ
11241,0,2856934,5745,64.00131419536335,['okay'],['co'],CHI,AD
11241,0,2856941,5745,64.00131419536335,"['so', 'now', 'what', 'do', 'we', 'do']","['co', 'adv', 'pro:int', 'mod', 'pro:sub', 'v']",CLI,QN
11241,0,2856949,5745,64.00131419536335,"['would', 'you', 'like', 'one']","['mod', 'pro:per', 'v', 'pro:indef']",CHI,SA
11241,0,2856957,5745,64.00131419536335,"[""they're"", 'delicious']","['pro:sub', 'adj']",CHI,ST
11241,0,2856964,5745,64.00131419536335,"['are', 'they']","['cop', 'pro:sub']",CLI,AP
11241,0,2856970,5745,64.00131419536335,"['no', 'thank_you']","['qn', 'n']",CLI,CT
11241,0,2856979,5745,64.00131419536335,"[""I'm"", 'bubble_gummed', 'out']","['pro:sub', 'neo', 'adv']",CLI,ST
11241,0,2856992,5745,64.00131419536335,"[""I've"", 'had', 'a', 'lot', 'today']","['pro:sub', 'part', 'det:art', 'n', 'adv:tem']",CLI,ST
11241,0,2856998,5745,64.00131419536335,"['now', 'which', 'apron', 'would', 'you', 'like', 'to', 'wear']","['adv', 'pro:rel', 'n', 'mod', 'pro:per', 'v', 'inf', 'v']",CLI,QN
11241,0,2857007,5745,64.00131419536335,"['we', 'have', 'this', 'apron', 'or', 'this', 'apron']","['pro:sub', 'v', 'det:dem', 'n', 'coord', 'det:dem', 'n']",CLI,TQ
