transcript_file,label,utterance_id,child_id,age_months,tokens,pos,speaker_code,speech_act
33022,1,14649066,19516,30.00061602907657,['okay'],['co'],INV,AD
33022,1,14649067,19516,30.00061602907657,"[""let's"", 'see', ""what's"", 'in', 'there']","['v', 'v', 'pro:int', 'prep', 'n']",INV,RP
33022,1,14649071,19516,30.00061602907657,"['okay', 'should', 'we', 'open']","['co', 'mod', 'pro:sub', 'v']",INV,RQ
33022,1,14649075,19516,30.00061602907657,"['you', 'have', 'the', 'baby']","['pro:per', 'v', 'det:art', 'n']",INV,ST
33022,1,14649080,19516,30.00061602907657,"[""let's"", 'find', 'the', ""baby's"", 'bed']","['v', 'v', 'det:art', 'adj', 'n']",INV,RP
33022,1,14649082,19516,30.00061602907657,"['baby', 'doll']","['n', 'n']",CHI,ST
33022,1,14649086,19516,30.00061602907657,"['baby', 'doll']","['n', 'n']",INV,CT
33022,1,14649089,19516,30.00061602907657,"['baby', 'doll']","['n', 'n']",CHI,RT
33022,1,14649093,19516,30.00061602907657,"[""here's"", ""baby's"", 'bed']","['pro:exist', 'adj', 'n']",INV,ST
33022,1,14649096,19516,30.00061602907657,"['the', 'crib']","['det:art', 'n']",INV,YQ
33022,1,14649099,19516,30.00061602907657,['uhhuh'],['co'],CHI,AA
33022,1,14649103,19516,30.00061602907657,['mhm'],['co'],INV,AC
33022,1,14649108,19516,30.00061602907657,['mhm'],['co'],CHI,AC
33022,1,14649110,19516,30.00061602907657,"['night_night', 'baby']","['co', 'n']",INV,PR
33022,1,14649115,19516,30.00061602907657,"['put', 'the', 'baby', 'upstairs', 'in', 'bed']","['v', 'det:art', 'n', 'adv', 'prep', 'n']",INV,RP
33022,1,14649122,19516,30.00061602907657,['mhm'],['co'],CHI,YY
33022,1,14649128,19516,30.00061602907657,"['big', 'girl', 'sleep']","['adj', 'n', 'n']",CHI,ST
33022,1,14649136,19516,30.00061602907657,"['big', 'girl', 'sleep', 'bed']","['adj', 'n', 'n', 'n']",CHI,ST
33022,1,14649143,19516,30.00061602907657,"['big', 'girl', 'goes', 'to', 'sleep', 'in', 'the', 'bed']","['adj', 'n', 'v', 'prep', 'n', 'prep', 'det:art', 'n']",INV,ST
33022,1,14649149,19516,30.00061602907657,"[""let's"", 'see', 'if', 'it']","['v', 'v', 'conj', 'pro:per']",INV,RP
33022,1,14649157,19516,30.00061602907657,"[""there's"", 'the', 'bed']","['pro:exist', 'det:art', 'n']",INV,ST
33022,1,14649163,19516,30.00061602907657,"['xxx', 'big', 'girl']","['', 'adj', 'n']",CHI,ST
33022,1,14649168,19516,30.00061602907657,['what'],['pro:int'],INV,QN
33022,1,14649176,19516,30.00061602907657,['more'],['adv'],CHI,SA
33022,1,14649181,19516,30.00061602907657,['more'],['adv'],INV,AP
33022,1,14649188,19516,30.00061602907657,"['I', 'have', 'a', 'couch']","['pro:sub', 'v', 'det:art', 'n']",INV,ST
33022,1,14649195,19516,30.00061602907657,['morning'],['co'],CHI,MK
33022,1,14649202,19516,30.00061602907657,"['oh', 'morning']","['co', 'n']",INV,MK
33022,1,14649210,19516,30.00061602907657,"['time', 'to', 'wake', 'up']","['n', 'inf', 'v', 'adv']",INV,ST
33022,1,14649218,19516,30.00061602907657,"['wake', 'up', 'baby']","['v', 'adv', 'n']",CHI,RT
33022,1,14649223,19516,30.00061602907657,"['wake', 'up', 'baby']","['v', 'adv', 'n']",INV,AP
33022,1,14649235,19516,30.00061602907657,"[""let's"", 'see']","['v', 'v']",INV,RP
33022,1,14649242,19516,30.00061602907657,"[""let's"", 'make', 'some', 'breakfast']","['v', 'v', 'qn', 'n']",INV,RP
33022,1,14649247,19516,30.00061602907657,"['baby', 'xxx']","['n', '']",CHI,YY
33022,1,14649251,19516,30.00061602907657,"['time', 'for', 'breakfast']","['n', 'prep', 'n']",INV,QN
33022,1,14649258,19516,30.00061602907657,"[""puppy's"", 'up', 'too']","['n', 'adv', 'adv']",INV,YA
33022,1,14649268,19516,30.00061602907657,['mhm'],['co'],CHI,AA
33022,1,14649277,19516,30.00061602907657,"['what', 'should', 'we', 'have', 'for', 'breakfast']","['pro:int', 'mod', 'pro:sub', 'v', 'prep', 'n']",INV,QN
33022,1,14649285,19516,30.00061602907657,"['mommy', 'go']","['n', 'v']",CHI,SA
33022,1,14649293,19516,30.00061602907657,['what'],['pro:int'],INV,QN
33022,1,14649301,19516,30.00061602907657,"['mommy', 'go']","['n', 'v']",CHI,SA
33022,1,14649309,19516,30.00061602907657,"['where', 'did', 'mommy', 'go']","['pro:rel', 'mod', 'n', 'v']",INV,QN
33022,1,14649317,19516,30.00061602907657,"['I', 'think', 'we', 'this', 'is', 'the', 'mommy', 'and', 'this', 'is', 'the', 'daddy']","['pro:sub', 'v', 'pro:sub', 'pro:dem', 'cop', 'det:art', 'n', 'coord', 'pro:dem', 'cop', 'det:art', 'n']",INV,ST
33022,1,14649327,19516,30.00061602907657,"['and', 'baby']","['coord', 'n']",INV,ST
33022,1,14649336,19516,30.00061602907657,"[""baby's"", 'clothes', 'on', 'xxx']","['n', 'n:pt', 'adv', '']",CHI,ST
33022,1,14649345,19516,30.00061602907657,"['ba', ""baby's"", 'clothes', 'on']","['', 'n', 'n:pt', 'adv']",CHI,ST
33022,1,14649352,19516,30.00061602907657,"[""baby's"", 'clothes', ""aren't"", 'on']","['n', 'n:pt', 'cop', 'adv']",INV,RT
33022,1,14649361,19516,30.00061602907657,['no'],['co'],CHI,PF
33022,1,14649369,19516,30.00061602907657,['nope'],['co'],INV,PF
33022,1,14649376,19516,30.00061602907657,"['baby', ""doesn't"", 'have', 'any', 'clothes', 'I', ""don't"", 'think']","['n', 'mod', 'v', 'qn', 'n:pt', 'pro:sub', 'mod', 'v']",INV,GR
33022,1,14649387,19516,30.00061602907657,"['just', 'the', 'diaper']","['adv', 'det:art', 'n']",INV,YQ
33022,1,14649395,19516,30.00061602907657,['mhm'],['co'],CHI,AA
33022,1,14649401,19516,30.00061602907657,['mhm'],['co'],INV,AC
33022,1,14649408,19516,30.00061602907657,['mhm'],['co'],CHI,AC
33022,1,14649415,19516,30.00061602907657,"['clothes', 'on']","['n:pt', 'adv']",CHI,ST
33022,1,14649421,19516,30.00061602907657,"['clothes', 'on']","['n:pt', 'adv']",INV,CT
33022,1,14649423,19516,30.00061602907657,['mhm'],['co'],CHI,AC
33022,1,14649428,19516,30.00061602907657,"[""girl's"", 'clothes', 'on']","['n', 'n:pt', 'adv']",INV,CT
33022,1,14649434,19516,30.00061602907657,['mhm'],['co'],CHI,AC
33022,1,14649440,19516,30.00061602907657,"[""daddy's"", 'clothes', 'on']","['n', 'n:pt', 'adv']",INV,CT
33022,1,14649446,19516,30.00061602907657,['mhm'],['co'],CHI,AC
33022,1,14649452,19516,30.00061602907657,"['purple', 'on']","['adj', 'prep']",CHI,YY
33022,1,14649458,19516,30.00061602907657,['purple'],['adj'],CHI,YY
33022,1,14649464,19516,30.00061602907657,"['purple', 'purple', 'on']","['adj', 'adj', 'prep']",INV,RT
33022,1,14649470,19516,30.00061602907657,['right'],['co'],INV,AP
33022,1,14649476,19516,30.00061602907657,"[""daddy's"", 'gonna', 'sit']","['n', 'part', 'v']",INV,YQ
33022,1,14649482,19516,30.00061602907657,['mhm'],['co'],CHI,AA
33022,1,14649487,19516,30.00061602907657,"['big', 'girl', 'sleep']","['adj', 'n', 'n']",CHI,ST
33022,1,14649494,19516,30.00061602907657,"['big', 'girl', 'goes', 'to', 'sleep']","['adj', 'n', 'v', 'inf', 'v']",INV,YQ
33022,1,14649500,19516,30.00061602907657,['mhm'],['co'],CHI,AA
33022,1,14649505,19516,30.00061602907657,"['baby', 'sleeps', 'too']","['n', 'v', 'adv']",CHI,YY
33022,1,14649509,19516,30.00061602907657,"['baby', 'sleeps', 'too']","['n', 'v', 'adv']",CHI,YY
33022,1,14649516,19516,30.00061602907657,"['baby', 'too']","['n', 'adv']",INV,RT
33022,1,14649524,19516,30.00061602907657,"['night_night', 'baby']","['co', 'n']",INV,PR
33022,1,14649529,19516,30.00061602907657,"[""puppy's"", 'gonna', 'watch', 'tv']","['n', 'part', 'n', 'n']",INV,RP
33022,1,14649536,19516,30.00061602907657,"['look_it', 'this']","['co', 'pro:dem']",INV,RP
33022,1,14649541,19516,30.00061602907657,"['xxx', 'wake', 'up', 'baby']","['', 'v', 'adv', 'n']",CHI,ST
33022,1,14649553,19516,30.00061602907657,"['wake', 'up', 'baby']","['v', 'adv', 'n']",INV,AP
33022,1,14649558,19516,30.00061602907657,['xxx'],[''],CHI,YY
33022,1,14649564,19516,30.00061602907657,"[""here's"", ""baby's"", 'chair']","['pro:exist', 'adj', 'n']",INV,ST
33022,1,14649570,19516,30.00061602907657,"['baby', 'sit']","['n', 'v']",CHI,YY
33022,1,14649575,19516,30.00061602907657,"['baby', 'sit']","['n', 'v']",INV,RT
33022,1,14649581,19516,30.00061602907657,"['baby', 'xxx']","['n', '']",CHI,RT
33022,1,14649586,19516,30.00061602907657,"['baby', 'xxx']","['n', '']",CHI,YY
33022,1,14649596,19516,30.00061602907657,"['daddy', 'go']","['n', 'v']",CHI,YY
33022,1,14649601,19516,30.00061602907657,"['daddy', 'go']","['n', 'v']",CHI,YY
33022,1,14649606,19516,30.00061602907657,"['daddy', 'go']","['n', 'v']",CHI,YY
33022,1,14649612,19516,30.00061602907657,"['where', 'did', 'daddy', 'go']","['pro:rel', 'mod', 'n', 'v']",INV,QN
33022,1,14649618,19516,30.00061602907657,"['daddy', 'go']","['n', 'v']",CHI,SA
33022,1,14649630,19516,30.00061602907657,['xxx'],[''],CHI,YY
33022,1,14649636,19516,30.00061602907657,['xxx'],[''],CHI,YY
33022,1,14649641,19516,30.00061602907657,"['time', 'for', 'baby', 'to', 'take', 'a', 'bath']","['n', 'prep', 'n', 'inf', 'v', 'det:art', 'n']",INV,TX
33022,1,14649646,19516,30.00061602907657,['mhm'],['co'],CHI,YY
33022,1,14649650,19516,30.00061602907657,"['wash', 'baby']","['n', 'n']",INV,ST
33022,1,14649655,19516,30.00061602907657,"['clean', 'xxx', 'up']","['v', '', 'adv']",CHI,RP
33022,1,14649660,19516,30.00061602907657,"['there', 'you', 'are']","['adv', 'pro:per', 'cop']",CHI,AB
33022,1,14649666,19516,30.00061602907657,"['there', 'you', 'are']","['adv', 'pro:per', 'cop']",INV,AB
33022,1,14649672,19516,30.00061602907657,"['all', 'done']","['post', 'part']",CHI,DC
33022,1,14649677,19516,30.00061602907657,['xxx'],[''],CHI,YY
33022,1,14649683,19516,30.00061602907657,"['baby', 'is', 'going', 'back', 'in', 'the', 'tub']","['n', 'aux', 'part', 'adv', 'prep', 'det:art', 'n']",INV,YQ
33022,1,14649688,19516,30.00061602907657,['uhhuh'],['co'],CHI,AA
33022,1,14649693,19516,30.00061602907657,"['we', 'we', 'need', 'a', 'xxx']","['', 'pro:sub', 'v', 'det:art', '']",CHI,ST
33022,1,14649705,19516,30.00061602907657,['uhoh'],['co'],INV,MK
33022,1,14649709,19516,30.00061602907657,"['puppy', 'went', 'in']","['n', 'v', 'adv']",INV,ST
33022,1,14649714,19516,30.00061602907657,"['xxx', 'up']","['', 'adv']",CHI,YY
33022,1,14649721,19516,30.00061602907657,"['say', 'no_no', 'puppy']","['v', 'qn', 'n']",INV,EI
33022,1,14649728,19516,30.00061602907657,['mommy'],['n'],CHI,YY
33022,1,14649734,19516,30.00061602907657,"['mommy', 'doggie', 'in']","['n', 'n', 'adv']",CHI,ST
33022,1,14649739,19516,30.00061602907657,"['xxx', 'doggie', 'in']","['', 'n', 'adv']",CHI,ST
33022,1,14649745,19516,30.00061602907657,"['mommy', 'helps', 'baby', 'in']","['n', 'v', 'n', 'adv']",INV,TX
33022,1,14649750,19516,30.00061602907657,"[""daddy's"", 'gonna', 'take', 'a', 'shower']","['n', 'part', 'v', 'det:art', 'n']",INV,TX
33022,1,14649757,19516,30.00061602907657,"['uh', 'xxx']","['', '']",CHI,YY
33022,1,14649770,19516,30.00061602907657,['xxx'],[''],CHI,YY
33022,1,14649780,19516,30.00061602907657,"['mommy', 'and', ""baby's"", 'turn']","['n', 'coord', 'adj', 'n']",INV,RP
33022,1,14649792,19516,30.00061602907657,"['all', 'done']","['post', 'part']",INV,DC
33022,1,14649799,19516,30.00061602907657,['xxx'],[''],CHI,YY
33022,1,14649808,19516,30.00061602907657,['xxx'],[''],CHI,YY
33022,1,14649813,19516,30.00061602907657,"['doggy', 'out', 'water']","['adj', 'prep', 'n']",CHI,ST
33022,1,14649820,19516,30.00061602907657,"[""doggy's"", 'out']","['adj', 'n']",INV,AP
33022,1,14649825,19516,30.00061602907657,['mom'],['n'],CHI,YY
33022,1,14649833,19516,30.00061602907657,['uhoh'],['co'],INV,MK
33022,1,14649839,19516,30.00061602907657,"['what', 'does', 'puppy', 'want', 'to', 'do']","['pro:int', 'mod', 'n', 'v', 'inf', 'v']",INV,QN
