transcript_file,label,utterance_id,child_id,age_months,tokens,pos,speaker_code,speech_act
32752,1,14581021,19354,108.00221770467566,"['the', 'boy', 'caught', 'a', 'frog', 'and', 'kept', 'it', 'for', 'a', 'pet']","['det:art', 'n', 'v', 'det:art', 'n', 'coord', 'v', 'pro:per', 'prep', 'det:art', 'n']",CHI,ST
32752,1,14581031,19354,108.00221770467566,"['then', 'that', 'night', 'it', 'got', 'out', 'of', 'the', 'jar', 'that', 'he', 'had', 'it', 'in']","['adv:tem', 'comp', 'n', 'pro:per', 'v', 'adv', 'prep', 'det:art', 'n', 'pro:rel', 'pro:sub', 'v', 'pro:per', 'adv']",CHI,ST
32752,1,14581038,19354,108.00221770467566,"['and', 'in', 'the', 'morning', 'he', 'looked', 'for', 'it', 'because', 'it', 'was', 'gone']","['coord', 'prep', 'det:art', 'n', 'pro:sub', 'v', 'prep', 'pro:per', 'conj', 'pro:per', 'aux', 'part']",CHI,ST
32752,1,14581043,19354,108.00221770467566,"['he', 'looked', 'in', 'his', 'shoes', 'and', 'in', 'the', 'jar']","['pro:sub', 'v', 'prep', 'det:poss', 'n', 'coord', 'prep', 'det:art', 'n']",CHI,ST
32752,1,14581051,19354,108.00221770467566,"['then', 'his', 'dog', 'and', 'him', 'looked', 'outside', 'to', 'call', 'for', 'him']","['adv:tem', 'det:poss', 'n', 'coord', 'pro:obj', 'v', 'prep', 'prep', 'n', 'prep', 'pro:obj']",CHI,ST
32752,1,14581057,19354,108.00221770467566,"['and', 'then', 'the', 'dog', 'fell', 'out', 'the', 'window', 'and', 'broke', 'the', 'jar']","['coord', 'adv:tem', 'det:art', 'n', 'v', 'prep', 'det:art', 'n', 'coord', 'v', 'det:art', 'n']",CHI,ST
32752,1,14581065,19354,108.00221770467566,"['then', 'they', 'called', 'for', 'it', 'from', 'the', 'forset', 'in', 'the', 'woods']","['adv:tem', 'pro:sub', 'v', 'prep', 'pro:per', '', '', '', 'prep', 'det:art', 'n']",CHI,ST
32752,1,14581069,19354,108.00221770467566,"['but', 'it', ""didn't"", 'come']","['conj', 'pro:per', 'mod', 'v']",CHI,ST
32752,1,14581073,19354,108.00221770467566,"['so', 'the', 'boy', 'looked', 'in', 'the', 'ground']","['co', 'det:art', 'n', 'v', 'prep', 'det:art', 'n']",CHI,ST
32752,1,14581079,19354,108.00221770467566,"['and', 'the', 'dog', 'his', 'dog', 'looked', 'in', 'some', 'trees']","['coord', '', '', 'det:poss', 'n', 'v', 'prep', 'qn', 'n']",CHI,ST
32752,1,14581085,19354,108.00221770467566,"['and', 'the', 'frog', ""wasn't"", 'there']","['coord', 'det:art', 'n', 'cop', 'adv']",CHI,ST
32752,1,14581089,19354,108.00221770467566,"['so', 'he', 'looked', 'in', 'the', 'boy', 'looked', 'in', 'another', 'tree']","['co', '', '', '', 'det:art', 'n', 'v', 'prep', 'qn', 'n']",CHI,ST
32752,1,14581095,19354,108.00221770467566,"['the', 'dog', 'knocked', 'down', 'the', 'bee', 'hive']","['det:art', 'n', 'v', 'prep', 'det:art', 'n', 'n']",CHI,ST
32752,1,14581100,19354,108.00221770467566,"['and', 'then', 'the', 'owl', 'pushed', 'the', 'boy', 'down']","['coord', 'adv:tem', 'det:art', 'n', 'v', 'det:art', 'n', 'adv']",CHI,ST
32752,1,14581106,19354,108.00221770467566,"['and', 'the', 'bees', 'were', 'after', 'the', 'dog']","['coord', 'det:art', 'n', 'cop', 'prep', 'det:art', 'n']",CHI,ST
32752,1,14581111,19354,108.00221770467566,"['then', 'the', 'boy', 'climbed', 'up', 'a', 'rock', 'and', 'was', 'holding', 'on', 'to', 'a', 'um', ""deer's"", 'antler']","['adv:tem', 'det:art', 'n', 'v', 'prep', 'det:art', 'n', 'coord', 'aux', 'part', 'adv', 'prep', 'det:art', '', 'adj', 'n']",CHI,ST
32752,1,14581116,19354,108.00221770467566,"['then', 'the', 'deer', 'got', 'up', 'and', 'ran', 'to', 'a', 'cliff', 'and', 'threw', 'him', 'off', 'of', 'his', 'head']","['adv:tem', 'det:art', 'n', 'v', 'adv', 'coord', 'v', 'prep', 'det:art', 'n', 'coord', 'v', 'pro:obj', 'adv', 'prep', 'det:poss', 'n']",CHI,ST
32752,1,14581124,19354,108.00221770467566,"['and', 'the', 'boy', 'and', 'his', 'dog', 'landed', 'in', 'the', 'pond']","['coord', 'det:art', 'n', 'coord', 'det:poss', 'n', 'v', 'prep', 'det:art', 'n']",CHI,ST
32752,1,14581131,19354,108.00221770467566,"['they', 'were', 'all']","['pro:sub', 'cop', 'post']",CHI,ST
32752,1,14581134,19354,108.00221770467566,"['the', 'dog', 'landed', 'on', 'top', 'of', 'the', 'boy']","['det:art', 'n', 'v', 'prep', 'n', 'prep', 'det:art', 'n']",CHI,ST
32752,1,14581139,19354,108.00221770467566,"['and', 'then', 'they', 'and', 'then', 'they', 'started', 'listening', 'to', 'the', 'pond']","['', '', '', 'coord', 'adv:tem', 'pro:sub', 'v', 'part', 'prep', 'det:art', 'n']",CHI,ST
32752,1,14581144,19354,108.00221770467566,"['they', 'looked', 'over']","['pro:sub', 'v', 'adv']",CHI,ST
32752,1,14581147,19354,108.00221770467566,"['and', 'the', 'boy', 'told', 'his', 'dog', 'to', 'be', 'quiet']","['coord', 'det:art', 'n', 'v', 'det:poss', 'n', 'inf', 'cop', 'adj']",CHI,ST
32752,1,14581151,19354,108.00221770467566,"['and', 'then', 'they', 'looked', 'over', 'the', 'log']","['coord', 'adv:tem', 'pro:sub', 'v', 'prep', 'det:art', 'n']",CHI,ST
32752,1,14581156,19354,108.00221770467566,"['and', 'they', 'found', 'they', 'found', 'the', 'frog', 'with', 'his', 'family']","['coord', '', '', 'pro:sub', 'v', 'det:art', 'n', 'prep', 'det:poss', 'n']",CHI,ST
32752,1,14581160,19354,108.00221770467566,"['and', 'the', 'boy', 'took', 'one', 'of', 'the', 'babies', 'home', 'for', 'a', 'pet']","['coord', 'det:art', 'n', 'v', 'det:num', 'prep', 'det:art', 'n', 'adv', 'prep', 'det:art', 'n']",CHI,ST
32752,1,14581165,19354,108.00221770467566,"['the', 'end']","['det:art', 'n']",CHI,YY
32752,1,14581170,19354,108.00221770467566,['www'],[''],JOA,YY
32752,1,14581175,19354,108.00221770467566,"['the', 'boy', 'and', 'the', 'dog', 'are', 'looking', 'for', 'the', 'frog', 'that', 'the', 'boy', 'has', 'had', 'lost']","['det:art', 'n', 'coord', 'det:art', 'n', 'aux', 'part', 'prep', 'det:art', 'n', 'pro:rel', 'det:art', 'n', '', 'aux', 'part']",CHI,ST
